metric_id,metrics,display_names,operating_system_type,feature_name,unique_identifier,metric_nature,level_1,level_2,level_3,level_4,level_5,hierarchy_id,parent_id_old,metric_sequence_num,metric_seqno,level_no,feature_id,feature_seq_num,parent_id,create_dt
10000020,DR_Wireless Service,Visits from 'Cox Mobile' users,Both,COX MOBILE,CM,Positive,,,,,,,,20,1,,2,13,,2025-02-05
10000021,DR_Mymobile HomePage Visits,Coxmob Line Detail Page,Both,COX MOBILE,CM,Positive,,,,,,,,21,2,,2,13,20.0,2025-02-05
10000022,DR_Mobile Lock Enabled,,Both,COX MOBILE,CM,,,,,,,,,22,,,2,13,,2025-02-05
10000023,DR_Change Status Exit link,Coxmob Change Status External Link,Both,COX MOBILE,CM,Positive,,,,,,,,24,13,,2,13,21.0,2025-02-05
10000024,DR_Add a Line,Coxmob Add a Line,Both,COX MOBILE,CM,Positive,,,,,,,,25,3,,2,13,21.0,2025-02-05
10000025,DR_Change your Plan,Coxmob Change  Plan - linkout,Both,COX MOBILE,CM,Positive,,,,,,,,26,4,,2,13,21.0,2025-02-05
10000026,DR_Change Plan - New,Coxmob Change Plan - Native,Both,COX MOBILE,CM,Positive,,,,,,,,27,5,,2,13,21.0,2025-02-05
10000027,DR_Change plan - Account Restrictions,Coxmob Account Restrictions,Both,COX MOBILE,CM,Negative,,,,,,,,28,6,,2,13,27.0,2025-02-05
10000028,DR_Change plan Confirmation,Coxmob Plan Purchased,Both,COX MOBILE,CM,Positive,,,,,,,,29,7,,2,13,27.0,2025-02-05
10000029,DR_Change Plan - Pay as Gig,Coxmob Gig Plan,Both,COX MOBILE,CM,Positive,,,,,,,,30,8,,2,13,29.0,2025-02-05
10000030,DR_Change Plan - Unlimited,Coxmob Unlimited Plan,Both,COX MOBILE,CM,Positive,,,,,,,,31,9,,2,13,29.0,2025-02-05
10000031,DR_Welcome Guide,Coxmob Welcome Guide,Both,COX MOBILE,CM,Positive,,,,,,,,32,10,,2,13,21.0,2025-02-05
10000032,DR_Device Payment Plan,Coxmob Device Payment Plan,Both,COX MOBILE,CM,Positive,,,,,,,,33,11,,2,13,21.0,2025-02-05
10000033,DR_Insurance Claim,File a Claim,Both,COX MOBILE,CM,Negative,,,,,,,,34,12,,2,13,21.0,2025-02-05
10000034,DR_Opted for Pay as you Gig Plan,Coxmob Pay as you Gig,Both,COX MOBILE,CM,Positive,,,,,,,,35,14,,2,13,20.0,2025-02-05
10000035,DR_Opted for Gig Unlimited Plan,Coxmob Gig Unlimited Plan,Both,COX MOBILE,CM,Positive,,,,,,,,36,15,,2,13,20.0,2025-02-05
10000036,DR_Mobile Billing Home,Coxmob Billing Home,Both,COX MOBILE,CM,Positive,,,,,,,,37,16,,2,13,20.0,2025-02-05
10000037,DR_Mobile Billing - Additional Payment,Coxmob Make Additional Payment,Both,COX MOBILE,CM,Positive,,,,,,,,38,17,,2,13,20.0,2025-02-05
10000038,DR_Mobile Billing - Payment Method,Coxmob Payment Method Changes,Both,COX MOBILE,CM,Positive,,,,,,,,39,18,,2,13,20.0,2025-02-05
10000039,DR_Mobile Billing - Activity & Statements,Coxmob Activity & Statements,Both,COX MOBILE,CM,Positive,,,,,,,,40,19,,2,13,20.0,2025-02-05
10000040,DR_Mobile Billing - Easypay Confirmation,Coxmob Easypay Enrollment,Both,COX MOBILE,CM,Positive,,,,,,,,41,20,,2,13,20.0,2025-02-05
10000041,DR_Mobile Billing - Bill Delivery Confirmation,Coxmob Bill Delivery Changes,Both,COX MOBILE,CM,Positive,,,,,,,,42,21,,2,13,20.0,2025-02-05
10000042,DR_Wireless Support,Coxmob Support Section,Both,COX MOBILE,CM,Positive,,,,,,,,43,22,,2,13,20.0,2025-02-05
10000043,DR_Total Data Usage Visits,Total Data Usage Visits,Both,DATA USAGE,DU,Positive,,,,,,,,44,1,,3,10,,2025-02-05
10000044,DR_Data Plan upgrade,Data Plan Upgrade,Both,DATA USAGE,DU,Positive,,,,,,,,45,2,,3,10,44.0,2025-02-05
10000045,DR_Data Usage Learn More,Learn More,Both,DATA USAGE,DU,Positive,,,,,,,,46,3,,3,10,44.0,2025-02-05
10000046,DR_Data Usage Courtesy Credits,Courtesy Credit,Both,DATA USAGE,DU,Positive,,,,,,,,47,4,,3,10,44.0,2025-02-05
10000047,DR_Total Data Usage >=75%,Data usage >=75%,Both,DATA USAGE,DU,Positive,,,,,,,,48,5,,3,10,44.0,2025-02-05
10000048,DR_Total Data Usage >=100%,Data usage >=100%,Both,DATA USAGE,DU,Positive,,,,,,,,49,6,,3,10,44.0,2025-02-05
10000049,DR_Data Usage - Agent Chat Started,Data_usage Interacted with Chat,Both,DATA USAGE,DU,Negative,,,,,,,,50,7,,3,10,44.0,2025-02-05
10000050,DR_Direct Ecomm Visits Traffic from to Cox.com,Total Visits from web ecomm,Both,E COMMERCE,EC,Positive,,,,,,,,51,1,,4,8,,2025-02-05
10000051,DR_Direct Ecomm order Traffic sent from cox.com,Total Orders from web ecomm,Both,E COMMERCE,EC,Positive,,,,,,,,52,2,,4,8,,2025-02-05
10000052,DR_Direct Ecomm Traffic sent from App to cox.com,Visits sent from app to cox.com,Both,E COMMERCE,EC,Positive,,,,,,,,53,3,,4,8,,2025-02-05
10000053,DR_Direct Ecomm order Traffic sent from App to cox.com,Orders generated,Both,E COMMERCE,EC,Positive,,,,,,,,54,4,,4,8,,2025-02-05
10000054,DR_Data Plan Upgrade Ecomm Traffic sent from App to cox.com,Data Usage,Both,E COMMERCE,EC,Positive,,,,,,,,55,5,,4,8,53.0,2025-02-05
10000055,DR_Service Plan Upgrade Ecomm Traffic sent from App to cox.com,Plan Changes,Both,E COMMERCE,EC,Positive,,,,,,,,56,6,,4,8,53.0,2025-02-05
10000056,DR_CRO Ecomm Traffic sent from App to cox.com,CRO,Both,E COMMERCE,EC,Positive,,,,,,,,57,7,,4,8,53.0,2025-02-05
10000057,DR_Transfer Ecomm Traffic sent from App to cox.com,Transfer,Both,E COMMERCE,EC,Positive,,,,,,,,58,8,,4,8,53.0,2025-02-05
10000058,DR_Visits where One EC Card was shown,Easy Connect Eligible Visits,Both,EASY CON NECT,ECN,Positive,,,,,,,,59,1,,5,4,,2025-02-05
10000059,DR_EC Flow>Success,Overall Success,Both,EASY CON NECT,ECN,Positive,,,,,,,,60,2,,5,4,59.0,2025-02-05
10000060,DR_EC>Failure,Overall Failure,Both,EASY CON NECT,ECN,Negative,,,,,,,,61,3,,5,4,59.0,2025-02-05
10000061,DR_EC Flow>Timeout,Overall Timeout,Both,EASY CON NECT,ECN,Negative,,,,,,,,62,4,,5,4,59.0,2025-02-05
10000062,DR_EC>No Result,Overall No Result,Both,EASY CON NECT,ECN,Negative,,,,,,,,63,5,,5,4,59.0,2025-02-05
10000063,DR_Easy Connect - Started,Started the Flow,Both,EASY CON NECT,ECN,Positive,,,,,,,,64,6,,5,4,59.0,2025-02-05
10000064,DR_Easy Connect Started - Success,Success,Both,EASY CON NECT,ECN,Positive,,,,,,,,65,7,,5,4,64.0,2025-02-05
10000065,DR_Easy Connect Started - Failure,Failure,Both,EASY CON NECT,ECN,Negative,,,,,,,,66,8,,5,4,64.0,2025-02-05
10000066,DR_Easy Connect Started - Timeout,Timeout,Both,EASY CON NECT,ECN,Negative,,,,,,,,67,9,,5,4,64.0,2025-02-05
10000067,DR_Easy Connect Started - No Result,No Result,Both,EASY CON NECT,ECN,Negative,,,,,,,,68,10,,5,4,64.0,2025-02-05
10000068,DR_Easy Connect - Started Agent Chat,Easyconnect_Interacted with Chat,Both,EASY CON NECT,ECN,Negative,,,,,,,,69,11,,5,4,64.0,2025-02-05
10000069,DR_Visits who did not Start EC Flow,Did Not Start the Flow,Both,EASY CON NECT,ECN,Negative,,,,,,,,70,12,,5,4,59.0,2025-02-05
10000070,DR_Visits who did not Start EC Flow - Success,Did_not Success,Both,EASY CON NECT,ECN,Positive,,,,,,,,71,13,,5,4,70.0,2025-02-05
10000071,DR_Visits who did not Start EC Flow - Failure,Did_not Failure,Both,EASY CON NECT,ECN,Negative,,,,,,,,72,14,,5,4,70.0,2025-02-05
10000072,DR_Visits who did not Start EC Flow - No Result,Did_not No Result,Both,EASY CON NECT,ECN,Negative,,,,,,,,73,15,,5,4,70.0,2025-02-05
10000073,DR_Login Page Visits,Login Page Visits,Both,LOG IN,LI,Positive,,,,,,,,96,1,,7,2,,2025-02-05
10000074,DR_Successful logins,Login Success Rate,Both,LOG IN,LI,Positive,,,,,,,,97,2,,7,2,96.0,2025-02-05
10000075,DR_Auto Logins,Share of Auto Login (Remember/Biometrics),Both,LOG IN,LI,Positive,,,,,,,,98,3,,7,2,97.0,2025-02-05
10000076,DR_Clicks to MFA Verification,with TSV,Both,LOG IN,LI,Positive,,,,,,,,99,4,,7,2,96.0,2025-02-05
10000077,DR_Clicks on Forgot User ID,User ID Recovery,Both,LOG IN,LI,Negative,,,,,,,,100,5,,7,2,96.0,2025-02-05
10000078,Clicks on Forgot Password,Password Reset,Both,LOG IN,LI,Negative,,,,,,,,101,6,,7,2,96.0,2025-02-05
10000079,DR_Need to Register,Registration,Both,LOG IN,LI,Positive,,,,,,,,102,7,,7,2,96.0,2025-02-05
10000080,DR_Notification status Exists,Notifi_center Visits with Bell icon,Both,NOTIFICATION CENTER,NC,Positive,,,,,,,,103,1,,8,15,,2025-02-05
10000081,DR_Notification received visits,Notifi_center Visits with new notifications,Both,NOTIFICATION CENTER,NC,Positive,,,,,,,,104,2,,8,15,103.0,2025-02-05
10000082,DR_Notification page Visits,Notifi_center Clicked bell with new notifications,Both,NOTIFICATION CENTER,NC,Positive,,,,,,,,105,3,,8,15,104.0,2025-02-05
10000083,DR_Notification Viewed with new notifications,Notifi_center Viewed,Both,NOTIFICATION CENTER,NC,Positive,,,,,,,,106,4,,8,15,105.0,2025-02-05
10000084,DR_Notification Declined with new notifications,Notifi_center Declined,Both,NOTIFICATION CENTER,NC,Negative,,,,,,,,107,5,,8,15,105.0,2025-02-05
10000085,DR_Notification accepted with new notifications,Notifi_center Accepted,Both,NOTIFICATION CENTER,NC,Positive,,,,,,,,108,6,,8,15,105.0,2025-02-05
10000086,DR_No action on new notifications,Notifi_center No Action,Both,NOTIFICATION CENTER,NC,Negative,,,,,,,,109,7,,8,15,105.0,2025-02-05
10000087,DR_Notifications not received visits,Notifi_center Visits with no new notifications,Both,NOTIFICATION CENTER,NC,Negative,,,,,,,,110,8,,8,15,103.0,2025-02-05
10000088,DR_Notification Viewed with no new notifications,with no new notifi Viewed,Both,NOTIFICATION CENTER,NC,Positive,,,,,,,,111,9,,8,15,,2025-02-05
10000089,DR_Notification Declined with no new notification,with no new notifi Declined,Both,NOTIFICATION CENTER,NC,Negative,,,,,,,,112,10,,8,15,,2025-02-05
10000090,DR_Notification accepted with no new notifications,with no new notifi Accepted,Both,NOTIFICATION CENTER,NC,Positive,,,,,,,,113,11,,8,15,,2025-02-05
10000091,DR_No action on no new notifications,with no new notifi No Action,Both,NOTIFICATION CENTER,NC,Negative,,,,,,,,114,12,,8,15,,2025-02-05
10000092,DR_Visits,Visits,Both,OVER ALL,OA,Positive,,,,,,,,115,1,,9,1,,2025-02-05
10000093,Unique Visitors,Visitors,Both,OVER ALL,OA,Positive,,,,,,,,116,2,,9,1,,2025-02-05
10000094,Page Views,Page Views,Both,OVER ALL,OA,Positive,,,,,,,,117,3,,9,1,,2025-02-05
10000095,Average Time Spent on Page,Average Time Spent (mins),Both,OVER ALL,OA,Negative,,,,,,,,118,4,,9,1,,2025-02-05
10000096,DR_New Visitors,New Visitors,Both,OVER ALL,OA,Positive,,,,,,,,119,5,,9,1,115.0,2025-02-05
10000097,DR_Server Errors,Server Errors,Both,OVER ALL,OA,Negative,,,,,,,,120,6,,9,1,115.0,2025-02-05
10000098,DR_Overall Chat,Visits to Chat,Both,OVER ALL,OA,Negative,,,,,,,,121,7,,9,1,115.0,2025-02-05
10000099,DR_Message Us,Visits to Chat (Bot),Both,OVER ALL,OA,Negative,,,,,,,,122,8,,9,1,115.0,2025-02-05
100000100,DR_Agent Chat,Visits to Agent Chat (Skip bot),Both,OVER ALL,OA,Negative,,,,,,,,123,9,,9,1,115.0,2025-02-05
100000101,DR_Self Service Initiated,Visits to Self Service Features,Both,OVER ALL,OA,Positive,,,,,,,,124,10,,9,1,115.0,2025-02-05
100000102,DR_CoxApp | Visits with Chat and No Self Service Initiated,Visits with Chat but No Self Service,Both,OVER ALL,OA,Negative,,,,,,,,125,11,,9,1,115.0,2025-02-05
100000103,DR_CoxApp | Visits with No Self Service and No Chat,Visits with Neither Self Service nor Chat,Both,OVER ALL,OA,Negative,,,,,,,,126,12,,9,1,115.0,2025-02-05
100000104,DR_CoxApp | Visits not logged in,Not Logged-in Visits,Both,OVER ALL,OA,Negative,,,,,,,,127,13,,9,1,115.0,2025-02-05
100000105,DR_Native Registration Home Page,Visits to Registration Home Page,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,128,1,,10,9,,2025-02-05
100000106,DR_Native Registration Confirmation,New Registrations,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,129,2,,10,9,128.0,2025-02-05
100000107,DR_Native Registration - Already Registered,Already Registered,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,130,3,,10,9,128.0,2025-02-05
100000108,DR_Native Registration - Did not Registered,Did not Register,Both,RE GISTRATION (NATIVE),RG(,Negative,,,,,,,,131,4,,10,9,128.0,2025-02-05
100000109,DR_Native Registration - Email Lookup,Email Lookup,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,132,9,,10,9,,2025-02-05
100000110,DR_Native Registration - Email Lookup Success,Email Lookup Success Rate,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,133,10,,10,9,132.0,2025-02-05
100000111,DR_Native Registration - Server Form Errors,Reg_native Server Errors,Both,RE GISTRATION (NATIVE),RG(,Negative,,,,,,,,134,11,,10,9,132.0,2025-02-05
100000112,DR_CoxApp | Chat from Registration Flow,Reg_native Interacted with Chat,Both,RE GISTRATION (NATIVE),RG(,Negative,,,,,,,,135,12,,10,9,132.0,2025-02-05
100000113,DR_Native Registration - Intent to Register,Intent to Register,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,136,5,,10,9,,2025-02-05
100000114,DR_Native Registration Success,Funnel Success Rate,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,137,6,,10,9,136.0,2025-02-05
100000115,DR_Native Registration - Phone Lookup,Phone Lookup,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,138,7,,10,9,,2025-02-05
100000116,DR_Native Registration - Phone Lookup Success,Phone Lookup Success Rate,Both,RE GISTRATION (NATIVE),RG(,Positive,,,,,,,,139,8,,10,9,138.0,2025-02-05
100000117,DR_Reset Modem - Home Page,Reset Modem Start Page Visits,Both,RESET MODEM,RM,Positive,,,,,,,,140,1,,11,6,,2025-02-05
100000118,DR_Reset Modem - Started Rebooting Process,Started Reset Process,Both,RESET MODEM,RM,Positive,,,,,,,,141,2,,11,6,140.0,2025-02-05
100000119,DR_Reset Modem - Rebooting Complete,Reset Process Complete,Both,RESET MODEM,RM,Positive,,,,,,,,142,3,,11,6,141.0,2025-02-05
100000120,DR_Reset Modem - Rebooting Incomplete,Reset Process Incomplete,Both,RESET MODEM,RM,Negative,,,,,,,,143,4,,11,6,141.0,2025-02-05
100000121,DR_Reset Modem Error -DMCA,DMCA Error,Both,RESET MODEM,RM,Negative,,,,,,,,144,8,,11,6,140.0,2025-02-05
100000122,DR_Reset Modem - Agent Chat,Reset_Modem Interacted with Chat,Both,RESET MODEM,RM,Negative,,,,,,,,145,5,,11,6,144.0,2025-02-05
100000123,DR_Reset Modem - Error Outage,Error Outage,Both,RESET MODEM,RM,Negative,,,,,,,,146,6,,11,6,140.0,2025-02-05
100000124,DR_Reset Modem Error - Non Pay,Non Pay Error,Both,RESET MODEM,RM,Negative,,,,,,,,147,7,,11,6,140.0,2025-02-05
100000125,DR_Reset Tvbox - Home Page,Reset TV Box Start Page Visits,Both,RESET TV BOX,RTB,Positive,,,,,,,,148,1,,12,7,,2025-02-05
100000126,DR_Reset Tvbox - Rebooting,Reset_TV Started Reset Process,Both,RESET TV BOX,RTB,Positive,,,,,,,,149,2,,12,7,148.0,2025-02-05
100000127,DR_Reset Tvbox - Complete,Reset_TV Process Complete,Both,RESET TV BOX,RTB,Positive,,,,,,,,150,3,,12,7,149.0,2025-02-05
100000128,DR_Reset Tvbox - Incomplete,Reset_TV Process Incomplete,Both,RESET TV BOX,RTB,Negative,,,,,,,,151,4,,12,7,149.0,2025-02-05
100000129,DR_Reset Tvbox Error - DMCA,Reset_TV DMCA Error,Both,RESET TV BOX,RTB,Negative,,,,,,,,152,8,,12,7,148.0,2025-02-05
100000130,DR_Reset Tvbox - Agent Chat,Reset_TV Interacted with Chat,Both,RESET TV BOX,RTB,Negative,,,,,,,,153,5,,12,7,152.0,2025-02-05
100000131,DR_Reset Tvbox - Error Outage,Reset_TV Error Outage,Both,RESET TV BOX,RTB,Negative,,,,,,,,154,6,,12,7,148.0,2025-02-05
100000132,DR_Reset Tvbox Error - Non Pay,Reset_TV Non Pay Error,Both,RESET TV BOX,RTB,Negative,,,,,,,,155,7,,12,7,148.0,2025-02-05
100000133,DR_Alert Type Visits,Visits with Service Alert,Both,SERVICE ALERT,SA,Negative,,,,,,,,156,1,,13,14,,2025-02-05
100000134,DR_Outage Alert,Service_alert Outage,Both,SERVICE ALERT,SA,Negative,,,,,,,,157,2,,13,14,156.0,2025-02-05
100000135,Dr_Campaign Rolloff Alert,Service_alert Campaign Rolloff,Both,SERVICE ALERT,SA,Negative,,,,,,,,158,3,,13,14,156.0,2025-02-05
100000136,Dr_NonPay Suspension Alert,Service_alert NonPay Suspension,Both,SERVICE ALERT,SA,Negative,,,,,,,,159,4,,13,14,156.0,2025-02-05
100000137,Dr_Network Construction Alert,Service_alert Network Construction,Both,SERVICE ALERT,SA,Negative,,,,,,,,160,5,,13,14,156.0,2025-02-05
100000138,Dr_DMCA Termination Alert,Service_alert DMCA Termination,Both,SERVICE ALERT,SA,Negative,,,,,,,,161,6,,13,14,156.0,2025-02-05
100000139,DR_SmartHelp - Landing Page,Devices Page Visits,Both,SMART HELP,SH,Positive,,,,,,,,182,1,,15,5,,2025-02-05
100000140,DR_SmartHelp - Started,Started Troubleshooting (Solution Center),Both,SMART HELP,SH,Positive,,,,,,,,183,2,,15,5,182.0,2025-02-05
100000141,DR_SmartHelp - Result,Saw a Result,Both,SMART HELP,SH,Positive,,,,,,,,184,3,,15,5,183.0,2025-02-05
100000142,DR_SmartHelp Result - Unknown,1st common reason (Unknown),Both,SMART HELP,SH,Negative,,,,,,,,185,4,,15,5,184.0,2025-02-05
100000143,DR_SmartHelp Result - Disconnected,2nd common reason (Disconnected),Both,SMART HELP,SH,Negative,,,,,,,,186,5,,15,5,184.0,2025-02-05
100000144,DR_SmartHelp Result - Incomplete Install,3rd common reason (Incomplete Install),Both,SMART HELP,SH,Negative,,,,,,,,187,6,,15,5,184.0,2025-02-05
100000145,DR_SmartHelp - Reboot Flow Started,Did a Device Reboot,Both,SMART HELP,SH,Positive,,,,,,,,188,7,,15,5,182.0,2025-02-05
100000146,DR_SmartHelp - P&P,Started Proactive and Preventive (P&P),Both,SMART HELP,SH,Positive,,,,,,,,189,8,,15,5,182.0,2025-02-05
100000147,DR_Smarthelp P&P - Let's troubleshoot together,Started P&P troubleshooting,Both,SMART HELP,SH,Positive,,,,,,,,190,9,,15,5,189.0,2025-02-05
100000148,DR_Smarthelp P&P - Reset Complete,Smarthelp Reset Complete,Both,SMART HELP,SH,Positive,,,,,,,,191,10,,15,5,189.0,2025-02-05
100000149,DR_Smarthelp P&P - Let's schedule a technician visit,Schedule Tech,Both,SMART HELP,SH,Positive,,,,,,,,192,11,,15,5,189.0,2025-02-05
100000150,DR_Smarthelp P&P - Connect with a support agent,Connect with Agent,Both,SMART HELP,SH,Negative,,,,,,,,193,12,,15,5,189.0,2025-02-05
100000151,DR_Smarthelp P&P - Interacted with Chat Agent,Smarthelp_P&P Interacted with Chat,Both,SMART HELP,SH,Negative,,,,,,,,194,13,,15,5,189.0,2025-02-05
100000152,DR_SmartHelp - Billing & Account Support,Clicked Billing & Account Support,Both,SMART HELP,SH,Positive,,,,,,,,195,14,,15,5,182.0,2025-02-05
100000153,DR_SmartHelp - Internet Support,Clicked Internet Support,Both,SMART HELP,SH,Positive,,,,,,,,196,15,,15,5,182.0,2025-02-05
100000154,DR_SmartHelp - TV Support,Clicked TV Support,Both,SMART HELP,SH,Positive,,,,,,,,197,16,,15,5,182.0,2025-02-05
100000155,DR_SmartHelp - Homelife Support,Clicked Homelife Support,Both,SMART HELP,SH,Positive,,,,,,,,198,17,,15,5,182.0,2025-02-05
100000156,DR_SmartHelp - Agent Chat,Smarthelp_Interacted with Chat,Both,SMART HELP,SH,Negative,,,,,,,,199,18,,15,5,182.0,2025-02-05
100000157,DR_Support Home,Support Home Visits,Both,S UPPORT,SU,Positive,,,,,,,,200,1,,16,11,,2025-02-05
100000158,DR_Support - Internet,Support Internet Support,Both,S UPPORT,SU,Positive,,,,,,,,201,2,,16,11,200.0,2025-02-05
100000159,DR_Support - Billing and Account,Billing & Account Support,Both,S UPPORT,SU,Positive,,,,,,,,202,3,,16,11,200.0,2025-02-05
100000160,DR_Support - Billing,Billing Support,Both,S UPPORT,SU,Positive,,,,,,,,203,4,,16,11,200.0,2025-02-05
100000161,DR_Support - Account,Account Support,Both,S UPPORT,SU,Positive,,,,,,,,204,5,,16,11,200.0,2025-02-05
100000162,DR_Support - TV,Support TV Support,Both,S UPPORT,SU,Positive,,,,,,,,205,6,,16,11,200.0,2025-02-05
100000163,DR_Support - Homelife,Support Homelife Support,Both,S UPPORT,SU,Positive,,,,,,,,206,7,,16,11,200.0,2025-02-05
100000164,DR_Support - Mobile,Support Mobile Support,Both,S UPPORT,SU,Positive,,,,,,,,207,8,,16,11,200.0,2025-02-05
100000165,DR_Support - Read an Article,Read an Article,Both,S UPPORT,SU,Positive,,,,,,,,208,9,,16,11,200.0,2025-02-05
100000166,DR_Support - Search,Support Search,Both,S UPPORT,SU,Negative,,,,,,,,209,10,,16,11,200.0,2025-02-05
100000167,DR_Support - Click on Exit Link,Went to External Link,Both,S UPPORT,SU,Positive,,,,,,,,210,11,,16,11,200.0,2025-02-05
100000168,DR_Support - App Feedback,App Feedback,Both,S UPPORT,SU,Positive,,,,,,,,211,12,,16,11,200.0,2025-02-05
100000169,DR_Support - Agent chat started,Support Interacted with Chat,Both,S UPPORT,SU,Negative,,,,,,,,212,13,,16,11,200.0,2025-02-05
100000170,DR_TSV Enrollment Home Page,Visits to TSV Home Page,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,213,1,,17,12,,2025-02-05
100000171,DR_TSV | Intent to Enrollment,TSV Enrollment Page,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,214,2,,17,12,213.0,2025-02-05
100000172,DR_TSV Enrollment - Success,TSV Overall Success Rate,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,215,3,,17,12,213.0,2025-02-05
100000173,DR_TSV Enrollment - Email,TSV Email Text,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,216,8,,17,12,,2025-02-05
100000174,DR_TSV Enrollment - Email Success,TSV Email Success Rate,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,217,9,,17,12,216.0,2025-02-05
100000175,DR_TSV Enrollment - Update,TSV Update,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,218,10,,17,12,216.0,2025-02-05
100000176,DR_TSV Enrollment - Server Errors,TSV Server Errors,Both,TWO-STEP VERIFICATION,TV,Negative,,,,,,,,219,11,,17,12,216.0,2025-02-05
100000177,DR_TSV Enrollment - Phone text,TSV Phone Text,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,220,4,,17,12,,2025-02-05
100000178,DR_TSV Enrollment - Phone text Success,TSV Text Success Rate,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,221,5,,17,12,220.0,2025-02-05
100000179,DR_TSV Enrollment - Phone call,TSV Phone Call,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,222,6,,17,12,,2025-02-05
100000180,DR_TSV Enrollment - Phone call Success,TSV Call Success Rate,Both,TWO-STEP VERIFICATION,TV,Positive,,,,,,,,223,7,,17,12,222.0,2025-02-05
100000181,DR_continuing chat from new chat page,,Both,Unknown,U,,,,,,,,,224,,,18,,,2025-02-05
